num	time	text	label
117	2020-05-01 4:09	4/30일자 세계각국 코로나 대응 상황 인터넷보다가 전세계 코로나 상황을 잘 정리해둔 글이 있기에 올려봅니다. 작성한 사람이 위 뉴스는 전부 팩트에 기반하고 간략뉴스 1줄도 전부 해당 뉴스 링크가 존재한다고 합니다.하지만 나머진 죄다 사견과 드립이니 적당히 걸려서 읽어 줬음 좋겠다고 하네요...출처 : https://www.dogdrip.net/257312960미국- 미국의 코로나 사망자가 과소집계 되었단 의혹이 나옴. 지난 한달 7개주에서 발생한 전체 사망자 수가 2만7천명 더 많았다고 함 둘 중에 하나임. 코로나 확산으로 다른 질병의 치료가 늦어서 사망자가 늘었거나 코로나 공식 사망 통계에서 이들이 빠진 것임.- 미국 1분기 경제성장률이 마이너스 4.8% 나왔음 파월 연준 의장은 2분기는 전례 없는 수준으로 더 폭락 할 것이라 언급했음. - 미국 연준 경제정상화까지 제로금리 유지하겠다 공식화 했음. - 코로나가 무서워서 미국 의회가 다시 닫았음. 코로나 법안 일단 미뤄짐.- 미국 뉴욕 지하철이 노숙자 천지라고 함. 갈데없는 노숙자들이 지하철에서 먹고 자고 하는 중임.- 트럼프 미국 잘하고 있다 그 증거로 한국이 칭찬했다고 언급함. 자기랑 누구랑 사이가 좋다고까지 진짜로 자기 칭찬했다고 강조해 언급했음 트럼프가 하두 까이다 보니까 한국을 쉴드 치는데 이용 하는 거다 이게 미국언론 평가임. 어제는 중국이 한국 붙잡고 늘어지고 오늘은 미국이 한국 붙잡고 늘어지고 요즘 강대국들 사이에서 한국이 무슨 치트키임.- 유가가 폭락했다고 다시 폭등했음. 유류저장고가 없다며 폭락한지 하루만에 경제재개의 기대감으로 폭등했다함, 당연히 하루만에 없던 유류저장고가 만들어진 것도 아니고 하루만에 경제 활성화 된 것도 아님 이 바닥이 원래 그딴건 중요하지 않음. 요즘 무슨 조증환자 마냥 계속 지랄하는 형세임. - 주가 폭등 중이라고 함. 경제재개 활성화에 대한 기대감이라고 하는데 솔까말 돈을 전 세계가 무진장 풀고 있는데 그돈이 돌고 돌아 어디로 가겠음 양적완화 때문에 어차피 오를거다 이건가 봄. 그 담은 부동산이것지 머. 리먼사태 족보펴고 다들 공부하는가 봄, 개미는 그딴거 알거 없으니 안심하자.  - 고양이에 이어 강아지도 코로나에 걸렸음. CDC 조만간에 반려동물에 대한 코로나 예방 지침 마련할 예정임.- 미국 보건 당국자 올해 가을에 2차 대유행이 반드시 온다고 확신한다 했음. 우리 운명이 이때 결정 될 것이라고 좀 무섭게 전망했음.- 미국 육류 공급망이 빠르게 망가지는 중임. 육류공장이 연쇄적으로 셧다운 되면서 가동을 멈추자 공급할 판로가 사라진 돼지농가에서 돼지들 대량 살처분을 계획 중임.- 미국에서 육가공 공장의 80%가 가동을 멈추자 미국정부가 개입하여 국방물자법을 동원하기로 했음필수산업으로 지정해 의료물자를 지원하고 가동하기로 했음. 하지만 확진자가 5천명, 사망자 20명인 가운데 노조들이 크게 반발하고 있다고 함. - 코로나 초기 1월 2월에 트럼프에게 12차례 경고 보고서가 올라갔다고 함. 이정도 빈도는 911 테러 수준에서나 가능한 보고서 빈도라고 함. 하지만 평소 보고서를 처 읽지 않았기에 못 본거 같다고 함. 1월 말 부터는 구두보고로 전환 되어 다시 수시로 올랐으나 역시 묵살 되었다고 함 원래 남의 말 듣는 거 싫어하기 때문에 안 들었다고 함. 민주당은 이 소식을 듣고 너 이 새퀴 이제 디졌다고 청문회 준비 중임.- 트럼프 정보당국에 중국과 WHO의 코로나 은폐를 철저히 조사하라고 지시했음. 보고서를 처 올렸는데도 안읽은 니가 이제와 할말은 아니지만 국내에서 심하게 뚜까맞는 중이라 요즘 트럼프에게 중국이랑 WHO 그리고 이란이 지푸라기 같은 존재임.  - 재무장관 코로나 지원금을 대기업들이 자꾸 받아 가자 200만불 이상 수령한 기업은 모두 회계감사 때릴거라고 경고했음.- 미국 뉴욕의 응급의사가 환자 치료 중에 본인이 감염되자 스스로 목숨을 끊었음. 의료진들의 정신적 스트레스와 불안이 극한에 달해 있다고 함.- 미국 자동차 회사들 5월 18일 공장을 재가동하는 것이 목표라고 함. 평가 실시 중임.- 트럼프가 브라질 대통령의 코로나 대응을 비난했음. 코로나 븅신 대통령 계보에서 둘다 나름 네임드 아이도루인데 어그로는 다른 어그로를 공격하지 않는다는 일종의 불문율을 깬 것임. 브라질 대통령의 정신적 데미지가 상당할 듯 보임. - 미국 코스트코에서 매장 내 마스크 착용 의무화함. - 미 펜실베니아 연구팀이 개를 이용한 코로나 검진을 훈련 중이라고 함. 이란. 영국에 이어 3번째임. 하두 재탕되어 알아보니 감염 된 환자의 경우 염증이 생기고 냄새가 달라져 이를 구분한다는 이야기가 있음 그런가부다 했는데 여기 연구소장은 바이러스 마다 고유한 향이 있다고 언급했음 ???뭐? 어째?세상이 미쳐 버린것인지 내가 문돌이라 모르는 것인지 이젠 구분이 안감. - 헤일리 전 유엔대사 세계가 한마음으로 단결하여 중국을 까자고 간지쩌는 기고문 냈음. - 트럼프가 살균제 발언으로 전 세계적 똥멍청이 인증하자 지지율 폭락 중임. 재선이 힘들거 같자 선대본부장 불러서 조인트 까며 화풀이했음- 트럼프 위싱턴에 있음 놀림만 당하니 워싱턴을 나와서 전국 유랑하기로함. 브라질- 대통령 최근 브라질 코로나 사망자 급증한 것은 주지자들 때문이라고 또 미친소리 했음- 항공편 통한 외국인 입국제한 30일 연장함.- 연방판사 대통령 코로나 검진 기록 공개하라고 판결했음. 최근 브라질 대통령이 자신의 코로나 검진기록을 대외비로 은폐하자 이새퀴 코로나 걸린 것 아니냐는 의혹이 있었고 검진기록 공개하라는 소송이 있었음.- 대통령 탄핵 여부를 두고 여론이 대립 중이라고 함. 탄핵 찬성은 45% 탄핵 반대는 48% 나옴. 모두 과반이 안 되고 오차범위에서 팽팽함. - 대통령이 아들 친구를 연방 경찰청장에 임명하려 했으나 대법원이 미친새퀴가 도랐니? 욕하며 무산 시켰음 - 29일 브라질 46조원 규모의 경제회생자금을 투입하려 했으나 재무장관이 우리 그런 돈 없다고 그만 괴롭히십쇼 해서 일단 보류 됨.- 30일 대통령과 재무장관 면담을 가짐 그럼 반이라도 안되겠니? 해서 28조원 경제회생 자금 투입하기로 함.  - 보건부장관 정점이 언제인지 아무도 알수 없다는 비관적인 전망을 했음. 지난 번 장관은 짤리고 새로 부임한 애임. - 군부대에서 코로나 확산이 심각하다고 함 이미 감염자가 1천명이 넘었고 매일 수십명씩 나오는 중임. 코스타리카- 중남미 국가 중에 그나마 상황이 가장 좋다고 함. 5월 1일부터 봉쇄를 완화하기로 하였음- 영화관은 2미터 이상 이격해 앉아야 하며, 체육관 등 시설은 25%만 가동함상점은 사전예약을 통해 50%만 이용가능하며. 15일 마다 평가를 거쳐 추가 봉쇄 완화 여부를 판단하기로 함. 과테말라- 국가비상사태를 6월 4일까지 30일 연장 함.  볼리비아- 국가봉쇄를 5월 10일까지 연장함.  엘살바도르- 국가 봉쇄 조치를 5월 16일까지 연장함.  파라과이 - 중국산 의료용품을 대량으로 수입했는데 죄다 불량이었다고 함. 의료용침대는 매트리스가 없고. 마스크나 방호복은 기준치 미달이었음. 이미 30%를 선지급한 상태라 수입한 책임자 처벌할 예정이라고 함.   페루- 교도소에서 코로나 환자가 나오자 폭동이 일어났음. 수감자 9명이 사망하고 교도관 60여명이 다치는 사고가 남 에콰도르- 거리에도 병원에도 시체들이 쌓이는 중이라고 함. 병원 복도에도 화장실을 열면 시체들이 쌓여 있음. 당장 시신 수습과 의료붕괴도 문제지만 현장 의료진들의 정신적 트라우마도 심각하다고 함.  니카라과- 실종되었다 등장한 대통령이 처음으로 코로나 예방대책을 발표 했음. 여기는 코로나 확진자가 나온 직후 더이상의 확진자 통계도 발표 안하고 봉쇄도 방역도 안하는 중임 심지어 불안감을 조성한다고 마스크 착용을 금지 했음.   유럽- 27개국 유럽연합 내무 장관들 회상 회담을 가졌음. 현재 국경이 모두 폐쇄된 가운데 이를 다시 개방하고 통제하는 방법에 대해 논의하였음.- 유럽 항공사들 줄줄이 감원 중임.- 각국이 봉쇄 완화를 발표하자 경제재개에 대한 기대감으로 증시 상승함.- 유럽 항공안전청 한국을 코로나19 전염 고위험 지역에서 제외하였음. 스페인- 총리가 대국민 담화를 했음 5월 4일부터 점진적 봉쇄 완화를 할 것이며 총 4단계로 진행해 6월 말까지 모두 해제하는 것을 목표로 한다고 함.- 실업률이 14.4%를 기록했다고 함. 관광, 호텔, 요식업의 타격이 매우 크다고 함.임시직은 포함된 것이 아니라서 실제 실업률을 더욱 높을 것이라 추산 중임-올해 1분기 마이너스 5.2% 역성장했음 올해 경제성장 예상치는 마이너스 6.6~13.6% 임 대충 10년 정도 후퇴한다는 뜻임.  그리스- 대국민 생방송 담화를 통해 5월 4일부터 점진적 봉쇄 완화를 한다고 발표했음. 상점의 경우 5월 4일 일부 소규모 상점이 재개장하고 5월 11일 대부분 소매점이 문을 열 것이며 6월 1일 부터는 대형쇼핑몰도 개방할 예정임.- 모든 상점은 2미터 거리두기를 해야 하며 대중교통, 공공장소 마스크 의무화가 시행 됨. 포르투갈- 5월 2일까지인 국가비상사태를 연장하지 않기로 함.- 각종 봉쇄조치는 일단 유지되며 구체적인 해제방법은 추후 발표하기로 했음. 프랑스- 1분기 마이너스 6.8% 역성장 했음 올해 경제성장 전망치는 마이너스 8%임 - 5월 11일 봉쇄완화를 시작함. 전국 이동제한령이 해제 됨.- 식당, 까페, 음식점 영업은 계속 정지 됨.- 10인 이상 모임 금지 됨- 스포츠 행사 9월 말까지 금지 됨, 축구리그는 재개 못한다고 대통령이 직접 언급했음- 대중교통 마스크 의무화를 선언했음- 한국식 위치추적이 도입되며 자가격리 프로그램도 실시 됨- 확진자와 접촉한 모든 사람을 검진하는 것을 목표로 검사를 확대하기로 했음- 대통령 궁에 칩거 중인 마르롱 영부인이 너무 심심했는지 한국에 전화걸어 수다했음. 영국- 요양원 전체에 대한 전수 검사를 실시하기로 하였음 환자와 직원 모두가 대상임.- 마스크 의무화를 하지 않을 것이라 함. 내무장관은 과학적 근거가 없다고 했음 .이런 핑계를 대었던 많은 나라들이 진짜 이유는 사실 마스크가 부족해서임.- 28일 11시 영국 전역에서 그동안 희생된 필수 인력을 기리기 위한 묵념이 진행되었음의료진, 운전기사, 청소인력, 사회복지사 등을 추모했음. 100여명의 희생자가 나왔다고 함- 지난 주 영국섬 전체 사망자의 40%가 코로나로 죽었다고 함. 사망자 숫자도 2배 증가했음.- 영국 사재기가 진정 되었다고 함. 죄다 집에 처박히며 마트 방문 횟수가 줄었기 때문임-영국에서 석탄발전소가 18일째 가동 중단 중임. 산업혁명 이후 최장기간 중단이라 함. 독일- 올해 코로나 여파로 경제성장 마이너스 6.3% 추락 전망했음. IMF는 독일이 올해 마이너스 7% 찍을거라 봤는데 나름 행복회로 돌린거임. 2분기는 마이너스 11% 후퇴 할거라 함. - 2인 이상 접촉제한 조치 5월 10일까지 연장하기로 함.  폴란드- 5월 4일 부터 봉쇄 완화함. 호텔 숙박업소 재개함 백화점도 열수 있으나 수영장, 헬스장은 폐쇄함 - 5월 6일 어린이집과 유치원을 개교함. 마스크 의무화 2미터 이격을 준수해야 함  이탈리아- 마스크 보다 중요한게 사회적 거리두기라고 정부가 강조했음. 여기도 마스크가 부족하거든- 전체 범죄가 60% 급감했다고 함, 고리대금 업 범죄는 9.1% 증가했음. 생활고에 시달리자 마피아 물만난 고기 마냥 사채영업을 하는 중임  벨기에- 교도소 수감자를 동원해 마스크를 제작하는 중임. 오스트리아- 5월 1일부터 이동제한을 해제함.- 모임은 10인 이상 장례식은 30인 이상 금지임.- 식당은 15일부터 영업을 재개하며 테이블당 4인 이하 1미터 이상 거리를 유지해야 함- 호텔은 29일부터 허용되며 야외 동물원은 중순 쯤 재개장 할 예정임- 총리가 한국 방역 성과를 칭송했음 이젠 좀 지겨움 .  - 한국과 국제선 노선을 조만간 다시 재개하기로 함 헝가리-조만간 봉쇄 완화 조치 발표할 것이라고 예고편 방송했음.여긴 비상사태를 이유로 대통령이 지꼴리는대로 입법 가능하게 무제한 권력강화해서 논란이 된바 있음  스위스- 추가봉쇄 완화 조치 발표했음. - 5월 11일 부터 시장과 식당 영업이 가능함 식당 테이블당 4인 이하 2미터 이상 거리 유지 조건임. - 5월 11일 부터 박물관 초등학교 등 교육기관 재개함. 식물원 등은 6월 8일까지 제한함. - 프로 스포츠 리그를 재개할 수 있지만 관중 없이 해야 함- 1천명 이상 모이는 대규모행사는 8월 말까지 금지함 5월 27일 다시 검토 할 예정임. - 도산 위기에 몰린 항공사들에게 2조 4천억원 지원하기로 했음- 각종 법안을 통과시키기 위한 국민투표는 9월 27일로 연기함. 스위스는 직접민주주의 병행 중이라 법안을 국민이 표결함.  러시아-1일 확진자 6400명으로 최대치를 다시 경신했음.- 모스크바 시의 모든 호흡기 질환자를 검사하는 중이며 러시아는 한국처럼 확진자 발생 시 가족도 모두 검사 대상이라고 함. - 현재 진행 중인 유급휴가 기간을 5월 11일까지 연장하기로 하였음. 보스니아- 지난 27일 봉쇄령을 일부 완화하자 확진자가 4배 급증했다고 함. 정부는 봉쇄령 완화 때문이 아니라고 정신승리 시전 중임  이스라엘- 건국기념일에 확산을 우려해 28일 29일까지 이동제한령을 선포함. 긴급상황이 아니면 집 밖으로 나올 수 없음.- 28일 현충일 행사를 조용히 치뤘음. 탄자니아- 현지 한국교민 2명이 코로나에 감염되었음. 여기가 기도와 신앙으로 코로나를 이겨내자 외치는 미친 대통령이 사는 그 동네 맞음.-         는 다음 주 특별기를 보내서 교민들 탈출 시키기로 했음. 예멘- 첫번째 코로나 사망자가 나왔음. 여긴 코로나 사망자가 나왔다가 중요한게 아니라 코로나로 사망했단 것을 알았다는게 중요함 내전 중으로 10만명 이상의 사상자가 발생했고 1천만명이 기근에 시달리는 중임.죽은 이유가 코로나인걸 알았다는 뜻으로 방역적 의미보다는 정부 기능이 아직 살아있다는 정치적 의미가 더 큼  기니비우 - 총리와 내무장관 등 각료들이 모두 코로나에 감염되었다고 함. 나도 처음 들어보는 나라인데 서아프리카에 있는 가난한 소국임 공식적인 코로나 확진자는 70명인데 그중에 총리도 있고 내각 각료들도 있고 경찰 고위간부도 있음.확진자는 적은데 유명인사 고위층 감염이 많다는 것은 대부분은 사실상 코로나가 심각하게 퍼졌지만 검진을 못하는 중이란 뜻임 비슷하게 일본이 초창기에 딱 그랬음. 정부는 수단과 방법을 가리지 말고 각자 가족들을 보호하라 발표했음.  오만- 코로나 경제위기와 저유가 위기까지 겹치자 일자리 확보를 위해 자국민 고용정책을 발표함 공공영역 일자리에서 외국인을 해고하고 자국민만 고용하라 지시한 것임 근데 이래도 되는가 싶음.  이집트-현지 한국 교민들과 주변 남수단에 남아 있는 교민들 다음 달 6일 전세기로 탈출하기로 했음.  사우디 아라비아 - 1일 확진자 1100명으로 최대치 경신했음. 외국인 확진자 비율이 85%라고 함 현재 전국 봉쇄 조치로 전국민을 집에 가둔 뒤 집집마다 방문하며 전수 검사 중임.상황이 열악한 외국인 숙소에 대한 본격적인 검진을 시작하자 확진자 발견이 급증했다 함.  - 정부 재정수입이 22% 감소하고 11조원 적자를 기록했음 외환보유고도 최저치를 기록함.  케냐- 기준금리를 7%로 인하했으며 IMF와 구제금융 협상 중이라고 함. 동부아프리카에서 가장 경제규모가 큰 나라임.  말라위- 세계은행으로 부터 3천 700만 달러 450억원 금융지원을 받았음 - 전 국민에게 5만원씩 현금 지급하기로 하였음. 국민들이 굶어 죽게 되자 대통령이 구제금융 받아서 나눠주는 형국임 대통령 돈이 없어 계속 못 준다고 미안하다 대국민 담화했음. 좀 많이 짠함. 이제 지자체에서 5만원 이하 주는데 있음 국민소득 300달러 말라위도 5만원 줬다 니 재선하기 싫니? 라고 현수막 붙이자.  세네갈- 1천만명 국민에게 쌀, 설탕, 비누, 기름 등 구호품 13만원 어치를 지급하기로 하였음.  나이지리아-IMF로 부터 구제금융 34억달라 받았음. 아프리카 개발은행에도 35억달러 요청한 상태임. - 미국이 인공호흡기 200대 지원해 주기로 했음  남아공- IMF로 부터 구제금융 43억달러 협상 중임  모로코- 교도소 한 곳에서만 확진자 300여명이 나옴 이중 교도관이 60여명 나머진 죄수임. 이달 초에 코로나 확산 우려로 죄수 5600명을 석방한 적이 있음.  이란- 하루 확진자 1100명으로 5주만에 최저치를 기록하며 안정세라고 함 아니 이게 안정세가 맞는지 모르겠지만 아무튼 그럼 - 전국 봉쇄를 완화하여 도시별로 백,황,적 3가지 탄력 봉쇄를 실시하기로 하였음. 백색이 가장 양호하단 뜻이고 적색은 좆됬단 뜻임.  레바논- 코로나 사태로 국가파산에 이른 상황에서 정부 발포로 사망자까지 나오자 시위가 전국적으로 확산 중임 시위대가 은행도 때려 부수고 금융이 마비됨에 따라 경제가 빠르게 파탄나는 중임.  필리핀- 5월 15일부터 봉쇄지역을 8개 지역으로 축소함.- 중저위험 지역으로 분류된 지역은 5월 1일부터 대중교통 이용을 제한적으로 허용함- 영아 코로나 환자가 25명이라고 함 유아는 코로나에 잘 걸리지 않는다고 알려졌으나 희귀하게 보고되는 중임 6명이 완치되어 세계에서 가장 어린 완치자로 기록됨. 태아가 감염된다는 증거도 없고 수유를 통해서도 감염된다는 증거도 없음 모두 출산 직후 병원에서 감염된 것으로 추정 중임. - 주필리핀 대사관에서 교민들 탈출을 지원하고 있다고 함. 지난 18일 지원한 것에 이어 500석을 추가로 확보했다고 함. - 의료진 감염이 심각함. 1300명 이상이 감염되었고 의사 22명이 사망했음. - 코로나 격리 단속 과정에 폭행이 심각하다 함. 지적장애인이 마스크 안썼단 이유로 뚜까맞는 장면이 촬영되어 논란이 되었음.  인도- 모디 총리 정부 지지율 83% 총리 신뢰도는 94%를 기록함. 봉쇄인듯 봉쇄 아닌 조치와 인도에서 코로나가 확산되어 좆망했다 여겼는데 생각보다 많이 안죽었다고 그 리더쉽이 높은 평가를 받았다는 무슨 개떡같은 말도 안되는 소리를 이유라고 기사에 썼음.  싱가포르- 이주노동자 숙소를 중심으로 코로나가 걸리며 난리가 났었음이주노동자가 총 32만명인데 2만명을 검진하였고 절반이 확진자였다고 함 아무래도 좆망한거 같다고 경악하는 중임. - 싱가포르 해협에 기름이 가득찬 유조선 천지라고 함. 지상 저장고가 부족해 짐에 따라 각국이 유조선을 임대해 저장고로 쓰는 중임 - 고용이 2만 4천명 줄었다고 함 2003년 사스 사태 이후 최악의 고용율을 기록함. - 자가격리를 30분 위반한 사람에게 벌금 130만원 때렸음. 12시까지 자가격리해야 하는데 11시 30분에 나와 식당서 밥먹었음 한번만 봐달라고 졸랐는데 왜 배달안시켜 먹고 나와 사먹었냐고 너 괴씸하다고 안봐줬음  대만-미국과 대만이 코로나 해결을 위해 공조하기로 하였음. 뭔 개뜬금 없는 공조냐 중국 또 빡치겠네 싶은데 응 중국 빡치라고 그런거 맞음. 대만은 미국형아가 전화해 줘서 너무 고맙다고 오열했고 기왕에 관심 주는거 우리 WHO에 참여하게 도와달라 했음. - 중국애들이 대만 정부 전산을 해킹했다함 나쁜 새퀴들이라고 했음.  베트남- 코로나를 근본적으로 퇴치했다고 선언함. 실제 발언임. 이제 경제활성화에 나설 것이라 했음내 기억이 맞다면 한달 전 베트남은 봉쇄 방역이 성공했다 이지랄하자 해치웠다 법칙에 의거 집단감염 터져 개고생했던 것으로 기억함 여긴 공산주의 국가임 그러려니 하자. - 코로나 여파로 베트남 산업용지 부동산 가격이 오르는 중이라고 함.베트남은 인구 1억의 시장인 동시에 중국에 편중된 공장에 대한 대안으로 최근 급부상한 국가임 한국 기업들은 이미 중국에서 뒷통수 맞은거에 빡쳐서 진작에 베트남으로 대거 공장을 이전 해왔음코로나 여파로 중국의 어그로가 점차 심해짐에 따라 졸지에 어부지리 개이득 중임.- 재양성자 2명 나옴. 지난번 일본에서 귀국한 2명 확진 판명 이후 다시 5일째 확진자 0명 기록함.  태국- 4일 연속 한자리 확진자 기록하여 봉쇄 완화 했음-방콕 식당을 다시 열도록 허용했으며 자리는 1.5미터 이격 술 판매 금지, 야간통행금지 준수 조건임 - 시장 골프장, 공원, 미용실, 재개장함. 쇼핑몰, 백화점은 제외임. - 태국 20대 부호들이 코로나 극복을 위해 기부금을 내면서 훈훈한 모습을 보였다고 함 지난 주 총리가 절대 돈을 뱉으라 협박하는건 아닌데 정부가 좀 힘들다 국가를 위해 무엇을 할수 있는지 구체적인 계획을 알려달라고 했음이 편지의 제목이 "코로나19 극복을 위한 국민적 협력에 관한 요청"임. 20대 부호들은 모두 1억 밧트 34억씩 자발적이고 순수한 마음으로 돈을 뱉었음  인도네시아- 대우조선해양, 한국항공우주산업 진단키트 1만회 분량을 지원했음. 두 업체 모두 인도네시아 정부에 잠수함, T50 연습기 등을 팔아먹는 중이라 꼬리 살랑살랑이 필요하다 함. - 코로나 대응 예산이 부족하여 국채를 팔아 40억달러 5조원을 조달했음. - 세계은행, 아시아인프라투자은행, 이슬람개발 은행 등과 대출협상 중임, 그니까 서방, 중국, 이슬람 모두에게 돈 달라고 하는중 죄다 남방외교 남방외교 하니까 아주 복에 겨웠음  - 빈곤층을 위해 식량 꾸러미를 배급하는 중임.  말레이시아- 장기간 국가 봉쇄 중인 가운데 안정세에 접어 들었지만 아직 버틸만 하다고 계속 봉쇄할거라고 함 - 5월 18일까지 국가봉쇄 중이며 격리위반으로 처벌 받은 사람은 2만명을 넘었음  부르나이- 9일 연속 확진자 0명이라 함. 왕이 국민들에게 차랑 용돈 주는 그나라임  중국- 중국 최대 정치 이벤트인 양회(전국인민대표대회., 인민대표협상회의)가 5월 21일로 확정 되었음.코로나 승리를 선언하고 이후 방향을 확정할 예정임.가장 큰 관심사는 이새퀴들이 마스크 쓰나 안쓰나임.5천명 이상이 모이는 자리인데 안쓰자니 감염이 무섭고 쓰자니 승리선언하며 가오가 안살고 고민 중이라고 함. - 한국과 체결한 신속통로합의를 국제협력 모범 사례라 평가하며 한국을 치켜세웠음양국은 가장 가까운 이웃이자 무역 동반자로 모범적인 방역협력 어쩌고 저쩌고 함전 날 한국의 방역성과를 칭송한 것에 이어 이틀 연속 똥꼬 서비스한 것임 .최근 미, 중 갈등이 고조되면서 한국으로 부터 인정 받는게 양국의 무슨 국가전략 목표라도 되는듯 양쪽에서 지랄 중임. - 코로나 여파로 소비침체가 심각해지자 정부가 빚내서 차를 사자고 장려하는 중임. 한국은 이미                 시절 차가 아니라 아예                  정책을 선구적으로 한 바  있기에 좀 가소로움. - 중국 영화계가 고사 위기라고 함 누적 손실이 5조원에 이름. 죄다 한류 짝퉁 아니면 허접 쓰레기 영화만 만들면서 대체 뭘 해서 저지경인지 모름 - 중국 동북에서 확산 되었던 코로나는 중국에서 퍼진 코로나가 아니라 미국에서 건너온 것이라고 함. 올타쿠나 하며 음모론 확산 중임. - 우한 지역 코로나 통계가 개판이라고 당연한 이야기를 했음. - 중국 산시성 교육청 전남 교육청에 마스크 1만 5천장 기증했음. - 왕이 외교부장 코로나 가지고 자꾸 중국 욕하지마라 나쁜넘들아 했음. - 중국을 비판한 호주를 겨냥해 경제 보복을 할 것이라고 씩씩거렸음  홍콩- 민주화 시위가 다시 시작되었음. 5월 1일 대규모 집회가 예정되었고 6월 4일 천안문 기념 집회 7월 1일 주권반환일 집회 등이 예정임. 네 맞음 천안문 기념집회 한다고 함. 너죽고 나죽자 선언임. 진짜 2020년 엄청난 한해가 될 듯. - 홍콩의 코로나가 진정 됨에 따라 중국과의 입경을 완화하여 학생과 전문직 종사자들의 경우 14일 자가격리 면제를 조치했음  일본-긴급사태 연장하기로 방침을 정 했음. 니들이 안하면 어쩔건데 - 294조원 코로나 대책 추경 예산 의회 통과했음- 일본 코로나 확진자가 월화수에 증가했다가 다시 연휴기간 되자 줄었음. 검진기관이 주말이랑 공휴일에 연휴엔 쉬기 때문임. 29일 쇼와의 날을 시작으로 다음 달 5월 6일까지 황금연휴라고 함 코로나 감염자 줄어들 예정이고 증가하면 진짜 급한 경우임. - 아베노마스크 의혹이 계속 됨. 4개 업체가 비정상적인 회사들이고 심지어 영세업체 였던 것이 밝혀지며 대체 얼마나 해쳐먹었는지 논란 중임의회에서 야당은 "누구 친구냐"고 대놓고 따지며 비난했음. - 라쿠텐 검진키트 판매 중단함. 이유는 일본스럽게 밝히지 않았음 - 도쿄에서 희망자에 한해 무작위로 202명 항체검사를 한 결과 5.9% 양성자로 나옴.- 도쿄에서 나온 확진자의 62%는 어떻게 걸렸는지 알수 없다고 함. - 아베 한국은 매우 중요한 나라다 코로나 대응에 양국이 협력하길 바란다고 미친소리 했음. - 무소속 의원이 한국을 방문하기로 한 것에 대해 일본 자민당이 한국은 코로나가 퍼져 위험하다며 불승인 했음. 풉!- 일본에 퍼진 코로나 바이러스를 유전자 분석해보 결과 1~2월은 중국 우한발생 코로나 3월은 유럽에서 전파된 코로나로 나왔음한국은 일본애들이 조선인이 우물에 독을 풀었다 지랄 안해서 좋고 일본은 탈아입구 성공해서 좋은 양국 모두에게 좋은 희소식임	1
1636	2020-05-04 22:42	실험 과목들은 인원 각 반마다 막 많지는 않은거 같은데 제발 강의실에서 하면 안되나 ...?? 집에서 실험을 하니까 미칠거같다 😂	0
264	29분 전	내가 이상한거야?? 그냥 대면수업 하면 안돼?강의실마다 의무적으로 손소독제 뿌리는걸로 하고 마스크 꼭 끼고 수업하고음식점이나 술집같은 것도 들어가는 곳에서 직원이 가만히 서서 손소독제 뿌려주고 들어가면 안돼???개강하나 안하나 부산대에 사람 많은건 여전하던데	0
6203	2020-05-11 13:19	1.첫 화강부터 지금까지 30~1시간 연강2.과제 채점 기준ex:피피티 그대로적으면 감점이에요, 피피티 그대로 안적으면 감점이에요, 인터넷 참고하면 감점이에요, 인터넷 참고 안해서 감점이에요 등등3.자기 주관 반영예로 과제중 나이팅게일 선서 감상 적는데 기독교에 거부감 관련 얘기 썼다고 언급까지 하면서 감점이번 과제도 가치관 쓰기였는데 또 어떤 주관적인 평가를 하실지..4.강의력이건 말 안하셔도 아실거기에5.수업자료파일에 없는 자료로 계속 수업하심(정확히는 다른 피피티) 거기에 전공과 관련없는  세계사 근현대사 법에 너무 집착하여 강의질을 떨어뜨리고 수업시간 연장시킴등등 많습니다 매주 수업때마다 여기저기서 원통 커지기에 정리해봤습니다	0
4251	2020-05-08 15:00	화상강의 저만 안 들어가지나요..?	0
1225	2020-05-04 14:16	3월 교재요약과제 1개4월 교재요약과제 1개5월 교재요약과제 1개중간대체 레포트 과제1개수업 1분도 안함이거 어디 건의 못하나?? 총학여러분들 살려주세요 제발	0
41	2020-05-01 1:53	5월1일 새도 근로자의 날은 법정휴일이니까 열겠지?	1
8390	2020-05-14 19:14	새내긴데 신청하라는 연락 올 때까지 기다려야 되는 거예요 아님 알아서 미리 신청해야 되는 거예요???	0
143	2020-05-01 10:15	남자 가성비 커트 추천좀 ㅈㄱㄴ	1
80	2020-05-01 3:41	아 밑집 지금 지 친구델꼬와서 떠드는데ㅈㄴ시끄러ㅜㅜ	1
156	2020-05-01 9:44	화상강의 도중 의견있는 사람 채팅방에 쓰거나 마이크에 이야기하라고 하거든 나는 성적 상관없고 잃을 게 없는 사람이야 그냥 대놓고 교수님 신문고에 올라올 수 있는 일 만들지 말라고 하는거 어떰 너무 빡쳐서 할 수 있을 거 같아	0
89	2020-05-01 3:04	방금 119 술집 골목쪽 119 구급차 무슨일이져...?	1
